Company,TypeName,Inches,Ram,OpSys,Weight,Price,ScreenBreadth,ScreenLength,Screen Panel Type,Additional Screen Features,CPU Brand,CPU Series,CPU Clock Speed,Memory Size,Additional Memory,Memory Type,GPU Brand,GPU Series
Lenovo,Notebook,14,4,Windows 7,1.7,53386,1366,768,Standard,Standard,Intel,Core,2.3,508,0,Hybrid,Intel,HD
Asus,2 in 1 Convertible,15.6,16,Windows 10,2.3,95850,3840,2160,Touchscreen,4K Ultra HD,Intel,Core,2.7,512,2048,SSD,Nvidia,GeForce
Asus,Gaming,17.3,16,Windows 10,3.0,93186,1920,1080,Standard,Full HD,Intel,Core,2.8,256,1024,SSD,Nvidia,GeForce
Dell,2 in 1 Convertible,15.6,12,Windows 10,2.2,69210,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,512,0,SSD,Intel,HD
Toshiba,Notebook,13.3,4,Windows 7,1.2,63669,1920,1080,Standard,Full HD,Intel,Core,2.3,128,0,SSD,Intel,HD
Lenovo,Notebook,15.6,6,Windows 10,2.2,29250,1920,1080,Standard,Full HD,AMD,A12-Series,3.6,256,0,SSD,AMD,Radeon
Fujitsu,Notebook,15.6,4,Windows 10,2.3,34578,1366,768,Standard,Standard,Intel,Core,2.3,256,0,SSD,Intel,HD
Toshiba,Notebook,14,4,Windows 10,1.8,48751,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
Dell,Notebook,15.6,4,Windows 10,2.2,31914,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,AMD,Radeon
HP,Notebook,15.6,8,Windows 10,2.0,42943,1920,1080,Standard,Full HD,Intel,Core,2.5,1024,0,HDD,Intel,HD
Lenovo,Gaming,15.6,8,Windows 10,2.5,63349,1920,1080,IPS Panel,Full HD,Intel,Core,2.8,128,1024,SSD,Nvidia,GeForce
Dell,Notebook,15.6,8,Windows 10,2.4,39906,1366,768,Standard,Standard,Intel,Core,2.7,1024,0,HDD,AMD,Radeon
Dell,Notebook,14,8,Windows 10,1.6,59620,1920,1080,Standard,Full HD,Intel,Core,2.5,128,0,SSD,Intel,HD
HP,Netbook,12.5,8,Windows 10,1.0,101658,1920,1080,Standard,Full HD,Intel,Core,1.2,512,0,SSD,Intel,HD
HP,Notebook,15.6,4,Windows 10,2.1,26586,1920,1080,Standard,Full HD,Intel,Core,2,128,1024,SSD,AMD,Radeon
Lenovo,Notebook,15.6,4,No OS,1.9,14418,1366,768,Standard,Standard,Intel,Celeron,1.1,128,0,SSD,Intel,HD
Lenovo,Notebook,15.6,8,Windows 10,2.3,71874,1920,1080,Standard,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
Asus,Notebook,13.3,8,Windows 10,1.4,61272,3200,1800,Standard,Quad HD+,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Ultrabook,13.3,8,Windows 10,1.1,71874,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,256,0,SSD,Intel,HD
Acer,Notebook,15.6,4,Windows 10,2.4,20246,1366,768,Standard,Standard,Intel,Pentium,1.1,500,0,HDD,Intel,HD
Asus,Gaming,15.6,16,Windows 10,2.5,95850,1920,1080,Standard,Full HD,Intel,Core,2.8,256,1024,SSD,Nvidia,GeForce
HP,Ultrabook,14,8,Windows 10,1.5,111301,1920,1080,Standard,Full HD,Intel,Core,2.7,512,0,SSD,Intel,HD
Acer,Gaming,15.6,8,Windows 10,2.7,67132,1920,1080,IPS Panel,Full HD,Intel,Core,2.8,128,1024,SSD,Nvidia,GeForce
HP,Notebook,13.3,8,Windows 10,1.3,63349,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Dell,Notebook,15.6,4,Windows 10,2.2,29144,1366,768,Standard,Standard,Intel,Core,2.4,128,0,SSD,Intel,HD
HP,Notebook,14,4,Windows 10,1.6,41505,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Intel,HD
Toshiba,Notebook,13.3,4,Windows 10,1.2,63669,1920,1080,Standard,Full HD,Intel,Core,2.3,128,0,SSD,Intel,HD
HP,Notebook,14,4,Windows 10,1.5,58607,1366,768,Standard,Standard,Intel,Core,2.4,256,0,SSD,Intel,HD
HP,Notebook,14,4,Windows 10,2.0,64202,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Ultrabook,14,8,Windows 7,1.4,77202,1920,1080,Standard,Full HD,Intel,Core,2.6,256,0,SSD,Intel,HD
HP,Notebook,14,8,Windows 10,1.6,55904,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Nvidia,GeForce
HP,Notebook,14,4,Windows 10,1.6,36443,1366,768,Standard,Standard,Intel,Core,2.4,500,0,HDD,Intel,HD
Dell,Gaming,15.6,8,Windows 10,2.6,50562,1920,1080,Standard,Full HD,Intel,Core,2.5,1024,0,Hybrid,Nvidia,GeForce
HP,Ultrabook,12.5,4,Windows 10,1.3,81997,1920,1080,Standard,Full HD,Intel,Core,2.5,500,0,HDD,Intel,HD
HP,Notebook,14,4,Windows 10,1.5,84715,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Ultrabook,14,8,Windows 10,1.5,100550,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Notebook,13.3,4,Windows 10,1.5,42624,1366,768,Standard,Standard,Intel,Core,2.4,500,0,HDD,Intel,HD
Toshiba,Notebook,13.3,8,Windows 10,1.5,64468,1366,768,Standard,Standard,Intel,Core,2.3,256,0,SSD,Intel,HD
HP,Notebook,15.6,4,Windows 10,2.0,41025,1366,768,Standard,Standard,Intel,Core,2.4,256,0,SSD,Intel,HD
Lenovo,Notebook,17.3,16,Windows 7,2.4,158135,3840,2160,IPS Panel,4K Ultra HD,Intel,Core,2.7,512,0,SSD,Nvidia,Quadro
Toshiba,Notebook,14,8,Windows 10,1.5,79387,1920,1080,IPS Panel,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
HP,Notebook,14,8,Windows 10,1.4,118761,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Dell,2 in 1 Convertible,15.6,4,Windows 10,2.1,42410,1920,1080,IPS Panel,Full HD,Intel,Core,2.3,1024,0,HDD,Intel,HD
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,84715,1920,1080,Standard,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
HP,Notebook,13.3,8,Windows 10,1.1,61218,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Notebook,14,8,Windows 10,1.6,63159,1920,1080,Standard,Full HD,Intel,Core,2.7,256,0,SSD,Nvidia,GeForce
Dell,Notebook,15.6,8,Windows 10,2.1,55754,1920,1080,Standard,Full HD,Intel,Core,2.4,500,0,HDD,Intel,HD
HP,Ultrabook,12.5,4,Windows 10,1.3,83063,1366,768,Standard,Standard,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Notebook,14,4,Windows 10,2.3,63349,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Intel,HD
HP,Notebook,14,4,Windows 10,2.0,56476,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Intel,HD
Dell,Ultrabook,13.3,8,Windows 10,1.3,86526,3200,1800,Touchscreen,Quad HD+,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Notebook,17.3,8,Windows 10,2.6,57542,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Nvidia,GeForce
HP,Notebook,14,4,Windows 10,1.6,51841,1366,768,Standard,Standard,Intel,Core,2.5,256,0,SSD,Intel,HD
Acer,Notebook,15.6,6,Windows 10,2.1,21791,1366,768,Standard,Standard,AMD,A9-Series,3,1024,0,HDD,AMD,Radeon
MSI,Gaming,17.3,8,Windows 10,2.7,63499,1920,1080,Standard,Full HD,Intel,Core,2.8,128,1024,SSD,Nvidia,GeForce
HP,Notebook,14,8,Windows 7,2.0,63669,1920,1080,Standard,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
HP,Notebook,15.6,8,Windows 10,1.8,65480,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Ultrabook,12.5,8,Windows 10,1.3,71874,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Notebook,15.6,4,Windows 10,2.0,39533,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Intel,HD
Toshiba,Ultrabook,14,8,Windows 10,1.5,91908,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,256,0,SSD,Intel,HD
Dell,Notebook,15.6,8,Windows 7,2.1,56633,1920,1080,Standard,Full HD,Intel,Core,2.4,256,0,SSD,Intel,HD
HP,Notebook,14,8,Windows 10,1.6,53839,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,45128,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Vero,Notebook,14,2,Windows 10,1.4,11231,1366,768,Standard,Standard,Intel,Atom,1.44,32,0,Flash,Intel,HD
Toshiba,Notebook,15.6,16,Windows 10,2.4,75924,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,256,0,SSD,Nvidia,GeForce
Lenovo,Notebook,15.6,8,Windows 10,2.3,55922,1920,1080,Standard,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
HP,Notebook,14,4,Windows 10,1.5,53280,1920,1080,Standard,Full HD,Intel,Core,2.3,500,0,HDD,Intel,HD
HP,Notebook,15.6,8,Windows 10,1.8,112065,1920,1080,Standard,Full HD,Intel,Core,2.4,256,500,SSD,Intel,HD
HP,Notebook,14,8,Windows 7,1.4,78268,1920,1080,Standard,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
MSI,Gaming,17.3,16,Windows 10,3.8,82351,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,256,1024,SSD,Nvidia,GeForce
Lenovo,Gaming,17.3,16,Windows 10,4.6,122010,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
Asus,Netbook,11.6,4,Chrome OS,1.2,15339,1366,768,Standard,Standard,Intel,Celeron,1.6,16,0,Flash,Intel,HD
Lenovo,Notebook,14,16,Windows 7,1.1,139593,2560,1440,IPS Panel,Standard,Intel,Core,2.6,256,0,SSD,Intel,HD
HP,Notebook,15.6,8,Windows 10,1.9,52161,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,1024,0,HDD,Nvidia,GeForce
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,58288,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,256,0,SSD,Intel,HD
HP,Notebook,15.6,4,Windows 10,2.0,52161,1366,768,Standard,Standard,Intel,Core,2.5,256,0,SSD,Intel,HD
Dell,Ultrabook,13.3,16,Windows 10,1.2,120093,3200,1800,Touchscreen,Quad HD+,Intel,Core,2.7,1024,0,SSD,Intel,HD
HP,Notebook,15.6,4,Windows 10,2.3,37570,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
HP,Notebook,15.6,4,No OS,2.0,26586,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Intel,HD
Acer,Notebook,15.6,8,Windows 10,2.4,23922,1366,768,Standard,Standard,AMD,A8-Series,2.2,1024,0,HDD,AMD,Radeon
Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,69210,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,256,0,SSD,Intel,HD
MSI,Gaming,15.6,16,Windows 10,2.9,96916,1920,1080,Standard,Full HD,Intel,Core,2.6,256,1024,SSD,Nvidia,GeForce
Asus,Gaming,17.3,16,No OS,4.0,53173,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,1024,0,HDD,Nvidia,GeForce
Dell,Notebook,15.6,4,Windows 10,2.2,29783,1920,1080,Standard,Full HD,Intel,Core,2.5,1024,0,HDD,Intel,HD
Dell,Notebook,15.6,16,Windows 10,2.3,52746,1920,1080,Standard,Full HD,Intel,Core,2.7,2048,0,HDD,AMD,Radeon
MSI,Gaming,15.6,16,Windows 10,1.8,102777,1920,1080,Standard,Full HD,Intel,Core,2.6,256,1024,SSD,Nvidia,GeForce
Dell,Ultrabook,13.3,8,Windows 10,1.3,77682,1920,1080,Standard,Full HD,Intel,Core,2.7,256,0,SSD,Intel,HD
Asus,Gaming,17.3,64,Windows 10,3.6,211788,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,1024,0,SSD,Nvidia,GeForce
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,42517,1920,1080,Touchscreen,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Dell,Gaming,15.6,16,Windows 10,3.2,70809,3840,2160,Standard,4K Ultra HD,Intel,Core,2.6,256,1024,SSD,Nvidia,GeForce
Apple,Ultrabook,12,8,Mac OS X,0.9,69264,2304,1440,IPS Panel,Retina Display,Intel,Core,1.1,256,0,Flash,Intel,HD
Dell,Notebook,15.6,4,Windows 10,2.1,25679,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
HP,Notebook,15.6,4,Windows 10,2.3,63882,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
HP,Ultrabook,12.5,8,Windows 7,1.3,63882,1920,1080,Standard,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
HP,Notebook,13.3,8,Windows 10,1.5,58075,1920,1080,Standard,Full HD,Intel,Core,2.7,256,0,SSD,Intel,HD
Lenovo,Ultrabook,12.5,8,Windows 10,1.3,91294,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Lenovo,Notebook,17.3,8,Windows 10,3.0,35111,1600,900,Standard,Standard,Intel,Core,2.3,1024,0,HDD,AMD,Radeon
Lenovo,Notebook,15.6,4,Windows 10,2.3,52054,1920,1080,IPS Panel,Full HD,Intel,Core,2.3,1024,0,HDD,Nvidia,GeForce
MSI,Gaming,17.3,16,Windows 10,3.8,133146,1920,1080,Standard,Full HD,Intel,Core,2.8,256,1024,SSD,Nvidia,GeForce
Lenovo,Notebook,15.6,4,Windows 10,2.1,28771,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
HP,Notebook,15.6,4,Windows 7,2.3,50083,1920,1080,Standard,Full HD,Intel,Core,2.3,500,0,HDD,Intel,HD
Lenovo,Ultrabook,12.5,8,Windows 10,1.0,74538,2560,1440,IPS Panel,Standard,Intel,Core,1.2,512,0,SSD,Intel,HD
Lenovo,Gaming,17.3,32,Windows 10,4.6,172627,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,512,1024,SSD,Nvidia,GeForce
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.7,34433,1920,1200,IPS Panel,Standard,Intel,Atom,1.44,64,0,Flash,Intel,HD
HP,Ultrabook,13.3,16,Windows 10,1.3,109170,3840,2160,IPS Panel,4K Ultra HD,Intel,Core,2.7,512,0,SSD,Intel,HD
Dell,Notebook,15.6,8,Windows 10,2.2,39960,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Notebook,14,4,Windows 7,1.5,54931,1920,1080,Standard,Full HD,Intel,Core,2.3,500,0,HDD,Intel,HD
HP,Workstation,15.6,8,Windows 7,1.9,79653,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,AMD,FirePro
Lenovo,Notebook,14,8,Windows 7,1.7,63882,1920,1080,Standard,Full HD,Intel,Core,2.3,180,0,SSD,Intel,HD
HP,Notebook,13.3,4,Chrome OS,1.3,32767,3200,1800,Standard,Quad HD+,Intel,Pentium,1.5,32,0,Flash,Intel,HD
Acer,Notebook,15.6,4,Windows 10,2.4,20619,1366,768,Standard,Standard,AMD,A8-Series,2.2,500,0,HDD,AMD,Radeon
Dell,Notebook,15.6,4,Linux,2.2,20965,1366,768,Standard,Standard,Intel,Pentium,1.6,500,0,HDD,Intel,HD
HP,Notebook,15.6,4,No OS,1.9,18434,1366,768,Standard,Standard,Intel,Core,2,1024,0,HDD,Intel,HD
Asus,Gaming,17.3,8,Windows 10,2.7,85194,1920,1080,IPS Panel,Full HD,Intel,Core,2.8,256,1024,SSD,Nvidia,GeForce
Dell,Ultrabook,13.3,4,Windows 10,1.4,43601,1920,1080,IPS Panel,Full HD,Intel,Core,1.6,256,0,SSD,AMD,Radeon
HP,Netbook,12.5,4,Windows 7,2.4,85194,1366,768,Standard,Standard,Intel,Core,2.3,128,0,SSD,Intel,HD
Acer,Notebook,15.6,8,Windows 10,2.4,42570,1920,1080,Standard,Full HD,Intel,Core,2.5,256,1024,SSD,Nvidia,GeForce
Dell,Notebook,15.6,8,Windows 10,2.4,34035,1920,1080,Standard,Full HD,Intel,Core,2.5,1024,0,HDD,AMD,Radeon
MSI,Gaming,17.3,8,Windows 10,2.6,85194,1920,1080,Standard,Full HD,Intel,Core,2.6,256,0,SSD,Nvidia,GeForce
HP,Notebook,15.6,4,Windows 10,2.0,26640,1366,768,Standard,Standard,Intel,Pentium,1.6,1024,0,HDD,Intel,HD
Asus,Gaming,17.3,16,Windows 10,4.3,122490,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
Dell,Ultrabook,12.5,4,Windows 7,1.5,60480,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
Dell,Ultrabook,12.5,4,Windows 7,1.5,62176,1366,768,Standard,Standard,Intel,Core,2.3,128,0,SSD,Intel,HD
Acer,Notebook,15.6,4,Chrome OS,2.2,11135,1366,768,Standard,Standard,Intel,Celeron,1.5,16,0,SSD,Intel,HD
HP,Workstation,17.3,8,Windows 7,3.0,154458,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,1024,0,HDD,AMD,FirePro
Lenovo,Gaming,15.6,16,Windows 10,2.4,63882,1920,1080,Standard,Full HD,Intel,Core,2.8,512,0,SSD,Nvidia,GeForce
Dell,Ultrabook,12.5,8,Windows 7,1.5,75289,1366,768,Standard,Standard,Intel,Core,2.3,256,0,SSD,Intel,HD
MSI,Gaming,17.3,8,Windows 10,2.9,80516,1920,1080,Standard,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,46193,1920,1080,IPS Panel,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
HP,Notebook,15.6,4,Windows 10,2.1,21205,1920,1080,Standard,Full HD,AMD,A6-Series,2.5,1024,0,HDD,AMD,Radeon
Asus,Gaming,15.6,16,Windows 10,2.6,71341,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
HP,Notebook,13.3,8,Windows 10,1.2,90522,3200,1800,Touchscreen,Quad HD+,Intel,Core,1.1,256,0,SSD,Intel,HD
Dell,Notebook,15.6,4,Windows 7,2.2,40980,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,AMD,Radeon
Lenovo,Notebook,15.6,4,Windows 10,2.1,22857,1366,768,Standard,Standard,Intel,Core,2.0,128,0,SSD,Intel,HD
HP,Ultrabook,13.3,8,Windows 10,1.2,104908,1920,1080,Standard,Full HD,Intel,Core,2.5,512,0,SSD,Intel,HD
Lenovo,2 in 1 Convertible,10.1,4,Android,0.7,29250,1920,1200,IPS Panel,Standard,Intel,Atom,1.44,64,0,Flash,Intel,HD
Dell,Ultrabook,13.3,8,Windows 10,1.2,73473,1920,1080,Standard,Full HD,Intel,Core,2.4,256,0,SSD,Intel,Iris
Lenovo,Gaming,17.3,16,Windows 10,4.6,146519,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,256,1024,SSD,Nvidia,GeForce
Razer,Ultrabook,12.5,8,Windows 10,1.2,54825,3840,2160,Touchscreen,4K Ultra HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Toshiba,Ultrabook,13.3,16,Windows 10,1.0,118601,1920,1080,Standard,Full HD,Intel,Core,2.7,512,0,SSD,Intel,HD
Asus,Gaming,17.3,8,Windows 10,3.5,69929,1920,1080,Standard,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
Vero,Notebook,13.3,4,Windows 10,1.4,10442,1920,1080,Standard,Full HD,Intel,Atom,1.44,32,0,Flash,Intel,HD
HP,Notebook,13.3,8,Windows 10,1.2,90043,1920,1080,Standard,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
HP,Notebook,14,8,Windows 7,1.4,80612,1920,1080,Standard,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
Dell,Notebook,15.6,4,Linux,2.1,27899,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
Asus,Notebook,15.6,4,Windows 10,2.0,23176,1366,768,Standard,Standard,Intel,Core,2.4,1024,0,HDD,Intel,HD
Lenovo,2 in 1 Convertible,14,8,Windows 10,1.8,88924,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.7,25521,1920,1200,IPS Panel,Standard,Intel,Atom,1.44,64,0,Flash,Intel,HD
HP,Ultrabook,12.5,8,Windows 7,1.3,100965,1366,768,Standard,Standard,Intel,Core,2.4,256,0,SSD,Intel,HD
Lenovo,Gaming,15.6,8,No OS,2.4,52693,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,128,1024,SSD,Nvidia,GeForce
HP,Gaming,17.3,8,Windows 10,3.4,60153,1920,1080,IPS Panel,Full HD,Intel,Core,2.3,128,1024,SSD,Nvidia,GeForce
HP,Notebook,15.6,8,Windows 10,2.0,33513,1366,768,Standard,Standard,Intel,Core,2.7,2048,0,HDD,Intel,HD
Lenovo,2 in 1 Convertible,14,8,Windows 7,1.8,109244,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,512,0,SSD,Nvidia,Quadro
Asus,Notebook,14,4,Windows 10,1.5,14811,1366,768,Standard,Standard,Intel,Celeron,1.1,32,0,Flash,Intel,HD
HP,Ultrabook,15.6,8,Windows 10,1.8,40066,1920,1080,Standard,Full HD,Intel,Core,2.7,256,0,SSD,Intel,HD
Acer,Notebook,15.6,4,Windows 10,2.2,32820,1920,1080,Standard,Full HD,Intel,Core,2.5,1024,0,HDD,Nvidia,GeForce
Lenovo,Notebook,15.6,16,Windows 10,2.5,58554,1920,1080,Standard,Full HD,Intel,Core,2.5,1024,0,Hybrid,AMD,Radeon
HP,Workstation,17.3,8,Windows 7,3.0,210424,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,256,0,SSD,Nvidia,Quadro
Dell,Notebook,15.6,8,Windows 10,2.5,41771,1366,768,Standard,Standard,Intel,Core,2.5,1024,0,HDD,AMD,Radeon
MSI,Gaming,17.3,16,Windows 10,3.8,127818,1920,1080,Standard,Full HD,Intel,Core,2.7,256,1024,SSD,Nvidia,GeForce
HP,Ultrabook,15.6,8,Windows 7,1.9,115709,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Lenovo,2 in 1 Convertible,14,16,Windows 10,2.8,130003,2560,1440,IPS Panel,Standard,Intel,Core,2.6,512,0,SSD,Intel,HD
MSI,Gaming,15.6,8,Windows 10,2.4,60888,1920,1080,Standard,Full HD,Intel,Core,2.8,128,1024,SSD,Nvidia,GeForce
HP,2 in 1 Convertible,13.3,8,Windows 10,1.5,86793,1920,1080,Touchscreen,Full HD,Intel,Core,2.4,256,0,SSD,Intel,HD
HP,Workstation,15.6,8,Windows 7,2.6,118761,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,256,0,SSD,Nvidia,Quadro
HP,2 in 1 Convertible,13.3,8,Windows 10,1.5,95850,2560,1440,Touchscreen,Standard,Intel,Core,2.6,256,0,SSD,Intel,HD
HP,Workstation,15.6,8,Windows 7,2.0,101178,1920,1080,Standard,Full HD,Intel,Core,2.6,256,0,SSD,Nvidia,Quadro
HP,Ultrabook,12.5,8,Windows 7,1.3,122381,1920,1080,Standard,Full HD,Intel,Core,2.50,256,0,SSD,Intel,HD
Dell,Notebook,15.6,8,Windows 10,2.2,53807,1920,1080,Standard,Full HD,Intel,Core,2.7,256,0,SSD,Nvidia,GeForce
HP,Notebook,15.6,8,Windows 7,1.9,84129,1920,1080,Standard,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
Lenovo,2 in 1 Convertible,14,8,Windows 10,1.3,124621,2560,1440,IPS Panel,Standard,Intel,Core,2.5,256,0,SSD,Intel,HD
Lenovo,Notebook,15.6,4,No OS,1.9,18061,1366,768,Standard,Standard,Intel,Core,2.0,1024,0,HDD,Intel,HD
HP,Notebook,15.6,4,Windows 10,1.9,15824,1366,768,Standard,Standard,AMD,E-Series,1.8,500,0,HDD,AMD,Radeon
Lenovo,Notebook,15.6,8,No OS,2.3,31914,1920,1080,Standard,Full HD,Intel,Core,2.3,1024,0,HDD,AMD,Radeon
Dell,Gaming,15.6,8,Windows 10,2.6,63882,1920,1080,Standard,Full HD,Intel,Core,2.8,1024,0,HDD,Nvidia,GeForce
Dell,Notebook,15.6,8,Windows 10,2.0,119916,3840,2160,IPS Panel,4K Ultra HD,Intel,Core,2.3,256,0,SSD,Nvidia,GeForce
HP,Notebook,15.6,4,Windows 10,1.9,25515,1920,1080,Standard,Full HD,AMD,A6-Series,2.5,256,0,SSD,AMD,Radeon
MSI,Gaming,17.3,16,Windows 10,2.7,79536,1920,1080,Standard,Full HD,Intel,Core,2.8,256,1024,SSD,Nvidia,GeForce
Lenovo,Ultrabook,14,12,Windows 7,1.4,122490,1920,1080,Standard,Full HD,Intel,Core,2.6,512,0,SSD,Intel,HD
Lenovo,Notebook,15.6,8,Windows 10,2.5,42010,1920,1080,Standard,Full HD,Intel,Core,2.3,1024,0,Hybrid,AMD,Radeon
HP,2 in 1 Convertible,13.3,8,Windows 10,1.5,108744,2560,1440,Touchscreen,Standard,Intel,Core,2.6,512,0,SSD,Intel,HD
Lenovo,Ultrabook,14,8,Windows 7,1.7,79866,1920,1080,Standard,Full HD,Intel,Core,2.6,256,0,SSD,Intel,HD
MSI,Gaming,14,16,Windows 10,1.7,94252,1920,1080,Standard,Full HD,Intel,Core,2.6,256,1024,SSD,Nvidia,GeForce
HP,Gaming,15.6,8,Windows 10,2.6,47898,1920,1080,IPS Panel,Full HD,Intel,Core,2.8,1024,0,HDD,Nvidia,GeForce
Lenovo,Notebook,15.6,8,Windows 10,2.2,24455,1366,768,Standard,Standard,Intel,Core,2.0,1024,0,HDD,Intel,HD
HP,Notebook,15.6,4,No OS,2.1,25414,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
Dell,Gaming,15.6,8,Windows 10,2.6,79813,3840,2160,Standard,4K Ultra HD,Intel,Core,2.8,128,1024,SSD,Nvidia,GeForce
Lenovo,Notebook,15.6,8,Windows 10,2.0,74059,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Lenovo,Notebook,15.6,4,Windows 10,2.2,24935,1920,1080,Standard,Full HD,Intel,Core,2,1024,0,HDD,Nvidia,GeForce
HP,Notebook,14,2,Windows 10,1.4,13266,1366,768,Standard,Standard,Intel,Celeron,1.6,32,0,Flash,Intel,HD
MSI,Gaming,15.6,8,Windows 10,2.2,44701,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,1024,0,HDD,Nvidia,GeForce
HP,Notebook,15.6,8,Windows 10,2.0,36177,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Notebook,15.6,16,Windows 10,2.1,61751,1920,1080,Standard,Full HD,Intel,Core,1.8,512,0,SSD,Intel,UHD
